seq_id,flight,frame_idx,x,y,w,h,conf
18,flight_03_085014,1564,862,192,108,48,0.7755
18,flight_03_085014,1565,865,193,108,48,0.7744
18,flight_03_085014,1566,863,195,107,48,0.7779
18,flight_03_085014,1567,864,195,106,47,0.7767
18,flight_03_085014,1568,865,197,106,48,0.7895
18,flight_03_085014,1569,865,197,105,48,0.7863
18,flight_03_085014,1570,865,199,104,47,0.7877
18,flight_03_085014,1571,865,200,103,47,0.7868
18,flight_03_085014,1572,866,202,102,47,0.7949
18,flight_03_085014,1573,867,203,101,47,0.7865
18,flight_03_085014,1574,868,204,100,48,0.7894
18,flight_03_085014,1575,865,205,99,48,0.7926
18,flight_03_085014,1576,867,207,99,48,0.8014
18,flight_03_085014,1577,865,208,100,48,0.794
18,flight_03_085014,1578,868,211,101,48,0.8057
18,flight_03_085014,1579,864,210,101,48,0.8047
18,flight_03_085014,1580,870,215,102,48,0.8109
18,flight_03_085014,1581,866,217,103,48,0.8024
18,flight_03_085014,1582,865,220,103,49,0.8019
18,flight_03_085014,1583,865,221,103,49,0.7991
18,flight_03_085014,1584,864,223,103,49,0.8001
18,flight_03_085014,1585,862,226,102,49,0.8003
18,flight_03_085014,1586,863,228,101,49,0.7923
18,flight_03_085014,1587,864,230,100,49,0.7881
18,flight_03_085014,1588,861,233,99,49,0.7937
18,flight_03_085014,1589,861,235,98,49,0.7895
18,flight_03_085014,1590,860,237,98,49,0.7992
18,flight_03_085014,1591,860,239,98,49,0.8006
18,flight_03_085014,1592,858,241,98,49,0.7969
18,flight_03_085014,1593,857,243,98,49,0.7975
18,flight_03_085014,1594,855,245,98,49,0.8003
18,flight_03_085014,1595,853,247,99,50,0.8022
18,flight_03_085014,1596,852,248,99,50,0.7984
18,flight_03_085014,1597,851,251,99,50,0.7973
18,flight_03_085014,1598,851,253,99,50,0.7923
18,flight_03_085014,1599,850,253,99,51,0.7957
18,flight_03_085014,1600,849,256,99,51,0.7865
18,flight_03_085014,1601,849,258,99,51,0.7894
18,flight_03_085014,1602,848,259,99,51,0.7965
18,flight_03_085014,1603,848,261,99,51,0.7954
18,flight_03_085014,1604,845,263,99,51,0.7997
18,flight_03_085014,1605,844,265,99,51,0.795
18,flight_03_085014,1606,843,267,100,50,0.7856
18,flight_03_085014,1607,846,268,99,50,0.7875
18,flight_03_085014,1608,842,272,100,50,0.7927
18,flight_03_085014,1609,841,272,100,49,0.7829
18,flight_03_085014,1610,840,276,101,49,0.793
18,flight_03_085014,1611,840,276,101,49,0.7978
18,flight_03_085014,1612,839,279,101,49,0.7964
18,flight_03_085014,1613,837,280,101,49,0.7958
18,flight_03_085014,1614,839,282,102,49,0.7911
18,flight_03_085014,1615,840,281,102,49,0.7926
18,flight_03_085014,1616,841,284,102,49,0.7777
18,flight_03_085014,1617,843,287,102,49,0.7847
18,flight_03_085014,1618,843,289,101,49,0.7816
18,flight_03_085014,1619,844,291,100,49,0.7826
18,flight_03_085014,1620,846,293,99,49,0.7828
18,flight_03_085014,1621,846,296,99,49,0.7819
18,flight_03_085014,1622,848,296,98,49,0.7839
18,flight_03_085014,1623,849,298,97,49,0.7839
18,flight_03_085014,1624,850,300,97,48,0.7777
18,flight_03_085014,1625,851,303,97,48,0.7855
18,flight_03_085014,1626,853,305,97,47,0.7841
18,flight_03_085014,1627,854,307,97,47,0.7881
18,flight_03_085014,1628,854,309,96,47,0.7826
18,flight_03_085014,1629,854,311,96,47,0.7828
18,flight_03_085014,1630,854,313,96,47,0.7859
18,flight_03_085014,1631,855,316,96,47,0.7859
18,flight_03_085014,1632,855,318,96,47,0.7855
18,flight_03_085014,1633,856,320,96,47,0.788
18,flight_03_085014,1634,857,322,96,47,0.7823
18,flight_03_085014,1635,857,324,96,47,0.786
18,flight_03_085014,1636,858,326,96,47,0.785
18,flight_03_085014,1637,859,329,96,47,0.7866
18,flight_03_085014,1638,859,330,96,47,0.7759
18,flight_03_085014,1639,861,333,95,48,0.7786
18,flight_03_085014,1640,861,335,95,48,0.7754
18,flight_03_085014,1641,862,338,94,48,0.7809
18,flight_03_085014,1642,864,340,94,48,0.7751
18,flight_03_085014,1643,864,342,94,49,0.7774
18,flight_03_085014,1644,865,344,93,49,0.778
18,flight_03_085014,1645,865,348,93,49,0.7842
18,flight_03_085014,1646,865,351,93,49,0.782
18,flight_03_085014,1647,867,353,93,49,0.7811
18,flight_03_085014,1648,869,355,93,49,0.7832
18,flight_03_085014,1649,870,359,93,49,0.7801
18,flight_03_085014,1650,871,360,93,49,0.7834
18,flight_03_085014,1651,874,362,93,49,0.7747
18,flight_03_085014,1652,875,363,92,50,0.7698
18,flight_03_085014,1653,877,366,92,50,0.7774
18,flight_03_085014,1654,880,368,92,50,0.7722
18,flight_03_085014,1655,881,371,91,50,0.7767
18,flight_03_085014,1656,884,373,92,50,0.7781
18,flight_03_085014,1657,886,377,91,50,0.7764
18,flight_03_085014,1658,888,379,91,50,0.7757
18,flight_03_085014,1659,889,382,91,50,0.7753
18,flight_03_085014,1660,891,384,91,50,0.7711
18,flight_03_085014,1661,893,386,91,49,0.7657
18,flight_03_085014,1662,895,389,92,49,0.764
18,flight_03_085014,1663,896,392,92,49,0.7651
18,flight_03_085014,1664,902,394,91,48,0.7667
18,flight_03_085014,1665,903,397,91,48,0.771
18,flight_03_085014,1666,905,399,91,48,0.7695
18,flight_03_085014,1667,907,401,91,49,0.7605
18,flight_03_085014,1668,909,403,90,49,0.762
18,flight_03_085014,1669,911,405,90,49,0.769
18,flight_03_085014,1670,914,405,90,50,0.76
18,flight_03_085014,1671,916,408,89,50,0.75
18,flight_03_085014,1672,918,410,89,51,0.7515
18,flight_03_085014,1673,920,412,88,51,0.7612
18,flight_03_085014,1674,924,414,88,51,0.7468
18,flight_03_085014,1675,923,417,86,52,0.7404
18,flight_03_085014,1676,924,419,86,52,0.7529
18,flight_03_085014,1677,926,421,85,52,0.7605
18,flight_03_085014,1678,925,424,85,52,0.7609
18,flight_03_085014,1679,925,426,85,52,0.7624
18,flight_03_085014,1680,925,430,85,51,0.7612
18,flight_03_085014,1681,925,432,85,51,0.7605
18,flight_03_085014,1682,925,435,85,51,0.7595
18,flight_03_085014,1683,923,430,85,52,0.7581
18,flight_03_085014,1684,920,439,84,51,0.7528
18,flight_03_085014,1685,921,442,85,51,0.7561
18,flight_03_085014,1686,920,445,84,51,0.7564
18,flight_03_085014,1687,919,447,84,51,0.7612
18,flight_03_085014,1688,917,450,84,50,0.7562
18,flight_03_085014,1689,916,454,84,50,0.7589
18,flight_03_085014,1690,913,456,83,50,0.7535
18,flight_03_085014,1691,915,455,84,51,0.7647
18,flight_03_085014,1692,907,461,84,50,0.7561
18,flight_03_085014,1693,907,463,84,51,0.7603
18,flight_03_085014,1694,907,463,84,51,0.756
18,flight_03_085014,1695,902,468,83,51,0.7528
18,flight_03_085014,1696,901,468,83,52,0.7465
18,flight_03_085014,1697,900,471,83,52,0.7534
18,flight_03_085014,1698,897,471,82,53,0.7516
18,flight_03_085014,1699,895,474,82,53,0.7523
18,flight_03_085014,1700,894,475,82,54,0.7595
18,flight_03_085014,1701,892,479,82,54,0.7534
18,flight_03_085014,1702,890,482,81,54,0.7495
18,flight_03_085014,1703,889,483,81,54,0.7584
18,flight_03_085014,1704,888,486,81,54,0.7581
18,flight_03_085014,1705,886,488,81,53,0.755
18,flight_03_085014,1706,883,484,81,54,0.7573
18,flight_03_085014,1707,882,489,81,54,0.7591
18,flight_03_085014,1708,882,491,81,54,0.7605
18,flight_03_085014,1709,882,492,81,54,0.7607
18,flight_03_085014,1710,879,492,81,54,0.762
18,flight_03_085014,1711,880,493,82,55,0.7586
18,flight_03_085014,1712,877,493,82,56,0.7523
18,flight_03_085014,1713,877,493,81,57,0.7467
18,flight_03_085014,1714,876,493,81,58,0.7433
18,flight_03_085014,1715,876,492,81,59,0.7411
18,flight_03_085014,1716,875,493,80,60,0.7428
18,flight_03_085014,1717,875,493,80,61,0.7433
18,flight_03_085014,1718,875,493,80,62,0.7535
18,flight_03_085014,1719,875,493,80,63,0.7447
18,flight_03_085014,1720,876,492,79,64,0.7549
18,flight_03_085014,1721,876,492,79,64,0.7586
18,flight_03_085014,1722,878,493,79,65,0.7529
18,flight_03_085014,1723,877,493,79,65,0.7593
18,flight_03_085014,1724,879,491,79,65,0.757
18,flight_03_085014,1725,878,493,79,65,0.7565
18,flight_03_085014,1726,881,490,79,65,0.7598
18,flight_03_085014,1727,882,495,80,64,0.748
18,flight_03_085014,1728,883,492,80,64,0.759
18,flight_03_085014,1729,883,490,80,65,0.7536
18,flight_03_085014,1730,883,493,80,65,0.757
18,flight_03_085014,1731,884,495,80,65,0.7558
18,flight_03_085014,1732,885,496,80,65,0.7568
18,flight_03_085014,1733,885,494,80,65,0.7569
18,flight_03_085014,1734,884,497,80,65,0.7579
18,flight_03_085014,1735,884,498,80,65,0.7625
18,flight_03_085014,1736,887,498,80,65,0.7555
18,flight_03_085014,1737,886,498,80,65,0.7559
18,flight_03_085014,1738,885,497,81,66,0.7619
18,flight_03_085014,1739,885,499,81,66,0.7652
18,flight_03_085014,1740,887,497,82,66,0.7588
18,flight_03_085014,1741,887,499,82,67,0.7556
18,flight_03_085014,1742,886,500,82,68,0.7594
18,flight_03_085014,1743,885,500,83,68,0.7598
18,flight_03_085014,1744,885,501,83,68,0.7644
18,flight_03_085014,1745,884,499,84,68,0.7561
18,flight_03_085014,1746,887,502,84,68,0.7531
18,flight_03_085014,1747,886,501,83,68,0.7534
18,flight_03_085014,1748,888,503,83,67,0.7447
18,flight_03_085014,1749,888,502,83,67,0.7528
18,flight_03_085014,1750,885,493,83,67,0.7489
18,flight_03_085014,1751,882,502,84,67,0.7414
18,flight_03_085014,1752,889,506,83,66,0.7485
18,flight_03_085014,1753,889,501,83,66,0.7502
18,flight_03_085014,1754,888,506,83,65,0.7375
18,flight_03_085014,1755,889,501,83,65,0.7555
18,flight_03_085014,1756,886,507,83,65,0.7453
