seq_id,flight,frame_idx,x,y,w,h,conf
6,flight_01_084727,3667,775,206,68,85,0.7809
6,flight_01_084727,3668,779,201,68,86,0.7993
6,flight_01_084727,3669,779,200,68,88,0.773
6,flight_01_084727,3670,765,194,68,88,0.7886
6,flight_01_084727,3671,769,189,68,89,0.7968
6,flight_01_084727,3672,770,187,68,91,0.7802
6,flight_01_084727,3673,757,183,68,91,0.7864
6,flight_01_084727,3674,762,179,68,93,0.793
6,flight_01_084727,3675,749,173,69,94,0.7888
6,flight_01_084727,3676,757,187,69,96,0.7773
6,flight_01_084727,3677,761,185,68,99,0.7882
6,flight_01_084727,3678,763,184,68,101,0.7878
6,flight_01_084727,3679,750,176,69,103,0.7955
6,flight_01_084727,3680,753,172,69,105,0.7947
6,flight_01_084727,3681,756,170,68,107,0.7952
6,flight_01_084727,3682,755,172,68,110,0.7943
6,flight_01_084727,3683,740,166,69,111,0.8043
6,flight_01_084727,3684,745,161,70,113,0.8032
6,flight_01_084727,3685,728,134,71,114,0.7999
6,flight_01_084727,3686,732,135,70,116,0.8008
6,flight_01_084727,3687,734,133,69,117,0.7974
6,flight_01_084727,3688,738,152,70,120,0.7967
6,flight_01_084727,3689,718,124,71,120,0.7997
6,flight_01_084727,3690,724,124,71,122,0.8005
6,flight_01_084727,3691,727,123,71,123,0.8073
6,flight_01_084727,3692,730,141,71,125,0.8016
6,flight_01_084727,3693,731,136,71,127,0.7948
6,flight_01_084727,3694,712,129,73,128,0.7989
6,flight_01_084727,3695,716,122,74,129,0.8198
6,flight_01_084727,3696,719,117,73,132,0.8144
6,flight_01_084727,3697,720,130,74,133,0.8036
6,flight_01_084727,3698,698,99,76,134,0.8023
6,flight_01_084727,3699,702,99,77,136,0.8128
6,flight_01_084727,3700,705,97,77,136,0.8125
6,flight_01_084727,3701,706,115,78,138,0.7979
6,flight_01_084727,3702,684,82,80,138,0.7974
6,flight_01_084727,3703,687,76,81,141,0.8191
6,flight_01_084727,3704,692,68,80,143,0.8112
6,flight_01_084727,3705,695,66,79,146,0.8008
6,flight_01_084727,3706,696,63,77,149,0.7992
6,flight_01_084727,3707,671,55,81,148,0.7991
6,flight_01_084727,3708,675,50,82,150,0.8209
6,flight_01_084727,3709,680,40,82,152,0.8089
6,flight_01_084727,3710,656,38,87,151,0.7904
6,flight_01_084727,3711,659,33,88,153,0.8305
6,flight_01_084727,3712,661,50,90,156,0.819
6,flight_01_084727,3713,662,36,91,158,0.8282
6,flight_01_084727,3714,663,30,90,162,0.8056
6,flight_01_084727,3715,641,21,93,163,0.817
6,flight_01_084727,3716,643,11,95,165,0.8382
6,flight_01_084727,3717,642,11,98,166,0.8282
6,flight_01_084727,3718,641,8,100,167,0.8367
6,flight_01_084727,3719,639,7,101,168,0.8471
6,flight_01_084727,3720,638,5,103,169,0.8522
6,flight_01_084727,3721,637,3,105,169,0.8571
6,flight_01_084727,3722,634,2,106,170,0.8592
6,flight_01_084727,3723,631,1,108,169,0.8495
6,flight_01_084727,3724,622,0,111,167,0.8352
6,flight_01_084727,3725,612,-2,115,166,0.8367
6,flight_01_084727,3726,605,-5,119,164,0.8406
6,flight_01_084727,3727,598,-7,123,161,0.8386
6,flight_01_084727,3728,594,0,126,159,0.8437
6,flight_01_084727,3729,592,-4,129,157,0.8429
6,flight_01_084727,3730,590,-1,133,154,0.8371
6,flight_01_084727,3731,585,-5,137,151,0.8277
6,flight_01_084727,3732,586,-3,139,149,0.8373
6,flight_01_084727,3733,585,-4,142,146,0.8284
6,flight_01_084727,3734,582,-2,144,145,0.838
6,flight_01_084727,3735,581,-3,146,143,0.8339
6,flight_01_084727,3736,578,-4,147,142,0.838
6,flight_01_084727,3737,576,-6,146,141,0.8316
6,flight_01_084727,3738,577,-7,147,138,0.8385
6,flight_01_084727,3739,578,-5,146,137,0.8372
6,flight_01_084727,3740,582,-5,145,136,0.8407
6,flight_01_084727,3741,583,-3,145,135,0.8434
6,flight_01_084727,3742,586,-3,145,134,0.8419
6,flight_01_084727,3743,589,-4,146,132,0.8315
6,flight_01_084727,3744,593,-3,146,132,0.8309
6,flight_01_084727,3745,595,0,145,132,0.8369
6,flight_01_084727,3746,597,0,146,132,0.8365
6,flight_01_084727,3747,600,1,146,132,0.8391
6,flight_01_084727,3748,600,2,147,132,0.8336
6,flight_01_084727,3749,601,4,148,133,0.8218
6,flight_01_084727,3750,604,5,148,135,0.8142
6,flight_01_084727,3751,607,6,148,137,0.802
6,flight_01_084727,3752,612,6,147,140,0.7852
6,flight_01_084727,3753,698,7,149,141,0.8048
6,flight_01_084727,3754,702,4,155,142,0.8247
6,flight_01_084727,3755,702,4,160,142,0.8382
6,flight_01_084727,3756,698,6,163,142,0.8459
6,flight_01_084727,3757,695,6,166,144,0.8503
6,flight_01_084727,3758,692,6,169,145,0.8473
6,flight_01_084727,3759,689,5,171,147,0.8507
6,flight_01_084727,3760,686,9,172,151,0.8452
6,flight_01_084727,3761,684,6,171,155,0.8337
6,flight_01_084727,3762,682,8,172,159,0.839
6,flight_01_084727,3763,679,3,172,163,0.8324
6,flight_01_084727,3764,674,2,173,165,0.8401
6,flight_01_084727,3765,670,4,172,168,0.8362
6,flight_01_084727,3766,665,1,172,172,0.8272
6,flight_01_084727,3767,664,0,172,175,0.8357
6,flight_01_084727,3768,658,1,172,177,0.8404
6,flight_01_084727,3769,652,-1,174,178,0.8407
6,flight_01_084727,3770,648,-1,175,179,0.8473
6,flight_01_084727,3771,644,0,177,179,0.8432
6,flight_01_084727,3772,643,0,178,179,0.8456
6,flight_01_084727,3773,636,0,179,180,0.8522
6,flight_01_084727,3774,633,2,179,183,0.8402
6,flight_01_084727,3775,629,0,179,185,0.8351
6,flight_01_084727,3776,622,0,181,186,0.8421
6,flight_01_084727,3777,621,0,181,186,0.8445
6,flight_01_084727,3778,615,-1,182,187,0.8455
6,flight_01_084727,3779,614,1,181,188,0.8402
6,flight_01_084727,3780,610,-3,182,189,0.8346
6,flight_01_084727,3781,604,-3,184,188,0.8345
6,flight_01_084727,3782,602,-2,185,187,0.8383
6,flight_01_084727,3783,597,-2,186,187,0.8394
6,flight_01_084727,3784,598,1,186,188,0.8481
6,flight_01_084727,3785,598,2,186,189,0.8378
6,flight_01_084727,3786,597,1,187,191,0.8305
6,flight_01_084727,3787,596,0,188,191,0.8359
6,flight_01_084727,3788,590,-2,189,190,0.8338
6,flight_01_084727,3789,590,0,190,192,0.8295
6,flight_01_084727,3790,589,-1,192,192,0.8413
6,flight_01_084727,3791,586,-1,193,192,0.8423
6,flight_01_084727,3792,583,-3,194,192,0.8355
6,flight_01_084727,3793,580,-3,196,192,0.83
6,flight_01_084727,3794,577,-4,197,191,0.8207
6,flight_01_084727,3795,574,-3,199,191,0.8217
6,flight_01_084727,3796,572,-6,200,190,0.8234
6,flight_01_084727,3797,569,-4,202,187,0.8242
6,flight_01_084727,3798,568,-3,203,187,0.8333
6,flight_01_084727,3799,570,-1,203,189,0.839
6,flight_01_084727,3800,577,-1,207,191,0.8359
6,flight_01_084727,3801,579,-1,210,192,0.8283
6,flight_01_084727,3802,585,0,215,194,0.8231
6,flight_01_084727,3803,591,-1,223,194,0.8196
6,flight_01_084727,3804,602,0,229,196,0.8343
6,flight_01_084727,3805,599,2,235,198,0.8318
6,flight_01_084727,3806,588,4,240,201,0.8303
6,flight_01_084727,3807,562,-3,242,203,0.8192
6,flight_01_084727,3808,585,2,245,202,0.8063
6,flight_01_084727,3809,569,-2,250,201,0.8277
6,flight_01_084727,3810,551,-4,253,200,0.8111
6,flight_01_084727,3811,571,-7,255,195,0.8201
6,flight_01_084727,3812,548,-5,258,192,0.8277
6,flight_01_084727,3813,557,-9,260,188,0.8122
6,flight_01_084727,3814,535,-7,261,186,0.8143
6,flight_01_084727,3815,542,-4,260,185,0.8309
6,flight_01_084727,3816,509,0,259,185,0.8287
6,flight_01_084727,3817,527,1,256,187,0.8347
6,flight_01_084727,3818,492,15,248,196,0.7979
6,flight_01_084727,3819,496,17,247,202,0.847
6,flight_01_084727,3820,492,18,243,210,0.8412
6,flight_01_084727,3821,489,13,243,215,0.8514
6,flight_01_084727,3822,476,19,247,217,0.8653
6,flight_01_084727,3823,471,15,251,222,0.8694
6,flight_01_084727,3824,465,13,256,229,0.866
6,flight_01_084727,3825,453,19,261,234,0.8719
6,flight_01_084727,3826,440,13,263,242,0.8621
6,flight_01_084727,3827,424,9,267,249,0.8728
6,flight_01_084727,3828,416,10,272,254,0.8711
6,flight_01_084727,3829,415,11,276,257,0.8751
6,flight_01_084727,3830,414,5,280,261,0.8758
6,flight_01_084727,3831,402,8,288,263,0.8677
6,flight_01_084727,3832,396,-2,296,261,0.8623
6,flight_01_084727,3833,378,-1,305,260,0.8596
6,flight_01_084727,3834,361,1,315,256,0.8508
6,flight_01_084727,3835,341,-5,325,252,0.851
6,flight_01_084727,3836,331,-3,331,249,0.8672
6,flight_01_084727,3837,317,-3,340,246,0.8618
6,flight_01_084727,3838,301,-2,352,242,0.8597
6,flight_01_084727,3839,287,-1,366,237,0.867
6,flight_01_084727,3840,326,5,370,235,0.8547
6,flight_01_084727,3841,325,-2,368,236,0.8649
6,flight_01_084727,3842,313,-4,371,233,0.8607
6,flight_01_084727,3843,300,-1,375,231,0.8661
6,flight_01_084727,3844,291,-5,377,229,0.8677
6,flight_01_084727,3845,272,-5,380,227,0.8652
6,flight_01_084727,3846,235,-7,396,222,0.8629
6,flight_01_084727,3847,279,0,396,221,0.8618
6,flight_01_084727,3848,247,-4,403,218,0.8658
6,flight_01_084727,3849,151,-6,416,212,0.857
6,flight_01_084727,3850,143,-4,430,205,0.8807
6,flight_01_084727,3851,137,1,438,203,0.9005
6,flight_01_084727,3852,134,1,448,203,0.8976
6,flight_01_084727,3853,119,0,456,203,0.9041
6,flight_01_084727,3854,88,2,469,201,0.9123
6,flight_01_084727,3855,24,5,478,201,0.9189
6,flight_01_084727,3856,20,-2,495,199,0.9279
6,flight_01_084727,3857,7,1,502,200,0.925
6,flight_01_084727,3858,27,-1,518,198,0.9304
6,flight_01_084727,3859,16,2,528,198,0.9322
6,flight_01_084727,3860,13,0,541,201,0.9339
6,flight_01_084727,3861,4,6,547,203,0.9341
6,flight_01_084727,3862,20,4,558,205,0.9342
6,flight_01_084727,3863,26,1,576,206,0.9259
6,flight_01_084727,3864,15,6,586,207,0.9234
6,flight_01_084727,3865,10,0,594,209,0.9267
6,flight_01_084727,3866,6,4,600,207,0.9237
6,flight_01_084727,3867,18,11,608,206,0.9151
6,flight_01_084727,3868,16,9,617,210,0.9235
6,flight_01_084727,3869,17,5,628,211,0.9229
6,flight_01_084727,3870,22,15,639,209,0.9116
6,flight_01_084727,3871,21,12,651,213,0.9199
6,flight_01_084727,3872,17,10,662,216,0.918
6,flight_01_084727,3873,36,18,686,210,0.9063
6,flight_01_084727,3874,19,13,691,217,0.9099
6,flight_01_084727,3875,13,19,702,215,0.905
6,flight_01_084727,3876,32,17,717,214,0.912
6,flight_01_084727,3877,25,20,726,216,0.9142
6,flight_01_084727,3878,20,12,736,223,0.9127
6,flight_01_084727,3879,20,16,747,225,0.9151
6,flight_01_084727,3880,17,18,757,228,0.9149
6,flight_01_084727,3881,6,15,763,231,0.9121
6,flight_01_084727,3882,10,17,769,233,0.9143
6,flight_01_084727,3883,8,13,776,234,0.9107
6,flight_01_084727,3884,9,13,779,235,0.9102
6,flight_01_084727,3885,7,11,783,236,0.9108
6,flight_01_084727,3886,9,13,786,236,0.9091
6,flight_01_084727,3887,14,13,790,236,0.9065
6,flight_01_084727,3888,11,14,790,237,0.9058
6,flight_01_084727,3889,-1,11,789,239,0.9046
6,flight_01_084727,3890,15,5,796,240,0.9102
6,flight_01_084727,3891,23,0,802,237,0.8979
6,flight_01_084727,3892,10,-6,812,239,0.9058
6,flight_01_084727,3893,20,-8,816,239,0.9088
6,flight_01_084727,3894,28,-10,829,234,0.8955
6,flight_01_084727,3895,22,-17,847,228,0.8919
6,flight_01_084727,3896,16,-11,866,220,0.8851
6,flight_01_084727,3897,15,-19,883,216,0.893
6,flight_01_084727,3898,2,-15,896,212,0.8945
6,flight_01_084727,3899,25,-19,913,209,0.8931
6,flight_01_084727,3900,47,-14,937,202,0.8717
6,flight_01_084727,3901,21,-9,950,197,0.877
6,flight_01_084727,3902,2,-5,956,199,0.8899
6,flight_01_084727,3903,40,-4,972,196,0.8687
6,flight_01_084727,3904,13,-1,980,196,0.8745
6,flight_01_084727,3905,198,1,985,197,0.8631
6,flight_01_084727,3906,241,6,984,196,0.82
6,flight_01_084727,3907,223,12,985,195,0.8161
6,flight_01_084727,3908,236,7,991,196,0.8211
6,flight_01_084727,3909,180,12,997,193,0.7722
6,flight_01_084727,3910,255,11,993,195,0.8014
6,flight_01_084727,3911,256,5,995,194,0.7745
6,flight_01_084727,3912,245,8,998,191,0.7481
6,flight_01_084727,3913,317,13,1009,187,0.7617
6,flight_01_084727,3914,267,12,1024,185,0.7485
6,flight_01_084727,3915,207,13,1025,182,0.7254
6,flight_01_084727,3916,271,16,1026,181,0.7297
6,flight_01_084727,3917,163,18,1028,180,0.7159
6,flight_01_084727,3918,206,16,1026,181,0.7515
6,flight_01_084727,3919,265,16,1030,180,0.7459
6,flight_01_084727,3920,306,20,1032,179,0.7122
6,flight_01_084727,3921,212,22,1029,180,0.7034
6,flight_01_084727,3922,262,23,1024,182,0.6641
6,flight_01_084727,3923,112,19,1032,181,0.7027
6,flight_01_084727,3924,312,22,1020,184,0.7084
6,flight_01_084727,3925,602,23,1019,186,0.6565
6,flight_01_084727,3926,626,28,1021,186,0.6729
6,flight_01_084727,3927,717,26,1025,187,0.6666
6,flight_01_084727,3928,705,27,1023,189,0.6367
6,flight_01_084727,3929,697,28,1021,192,0.648
6,flight_01_084727,3930,659,31,1021,193,0.6662
6,flight_01_084727,3931,730,28,1027,192,0.6837
6,flight_01_084727,3932,684,28,1031,192,0.6669
6,flight_01_084727,3933,658,28,1039,190,0.6538
6,flight_01_084727,3934,759,26,1043,190,0.6729
6,flight_01_084727,3935,695,23,1049,189,0.6677
6,flight_01_084727,3936,658,30,1049,190,0.6586
6,flight_01_084727,3937,659,35,1052,189,0.6594
6,flight_01_084727,3938,668,40,1054,189,0.6823
6,flight_01_084727,3939,647,48,1052,192,0.6679
6,flight_01_084727,3940,664,55,1051,194,0.6438
6,flight_01_084727,3941,655,60,1046,198,0.615
6,flight_01_084727,3942,662,61,1041,203,0.6012
6,flight_01_084727,3943,615,58,1039,206,0.6069
6,flight_01_084727,3944,622,59,1038,210,0.6062
6,flight_01_084727,3945,614,56,1036,213,0.5845
6,flight_01_084727,3946,616,53,1037,215,0.5806
6,flight_01_084727,3947,604,52,1037,218,0.5751
6,flight_01_084727,3948,595,51,1038,218,0.5667
6,flight_01_084727,3949,594,49,1038,220,0.5533
6,flight_01_084727,3950,601,47,1040,221,0.5587
6,flight_01_084727,3951,591,44,1043,222,0.5953
6,flight_01_084727,3952,576,41,1045,223,0.5905
6,flight_01_084727,3953,585,48,1045,225,0.5643
0,flight_01_084727,3511,1795,165,94,114,0.6611
0,flight_01_084727,3512,1789,164,95,114,0.678
0,flight_01_084727,3513,1780,180,96,113,0.6692
0,flight_01_084727,3514,1773,177,97,112,0.6803
0,flight_01_084727,3515,1767,176,97,112,0.6942
0,flight_01_084727,3516,1759,187,97,111,0.6918
0,flight_01_084727,3517,1754,186,97,110,0.6879
0,flight_01_084727,3518,1752,185,97,109,0.6835
0,flight_01_084727,3519,1747,194,97,108,0.6935
0,flight_01_084727,3520,1733,198,96,108,0.6934
0,flight_01_084727,3521,1728,201,96,107,0.6905
0,flight_01_084727,3522,1724,203,96,107,0.6987
0,flight_01_084727,3523,1718,203,97,106,0.6893
0,flight_01_084727,3524,1712,204,97,106,0.6955
0,flight_01_084727,3525,1708,204,97,106,0.7009
0,flight_01_084727,3526,1701,205,96,106,0.6962
0,flight_01_084727,3527,1695,204,96,106,0.7002
0,flight_01_084727,3528,1688,203,96,105,0.702
0,flight_01_084727,3529,1682,203,96,104,0.6934
0,flight_01_084727,3530,1676,204,96,103,0.6915
0,flight_01_084727,3531,1669,205,95,102,0.6921
0,flight_01_084727,3532,1663,204,96,101,0.6785
0,flight_01_084727,3533,1653,202,97,99,0.6714
0,flight_01_084727,3534,1656,212,97,100,0.6931
0,flight_01_084727,3535,1648,208,97,99,0.6959
0,flight_01_084727,3536,1640,210,96,98,0.6883
0,flight_01_084727,3537,1635,211,97,96,0.6822
0,flight_01_084727,3538,1624,212,97,95,0.6786
0,flight_01_084727,3539,1624,218,97,94,0.6898
0,flight_01_084727,3540,1617,222,97,93,0.7055
0,flight_01_084727,3541,1618,223,97,93,0.6955
0,flight_01_084727,3542,1608,225,97,92,0.7041
0,flight_01_084727,3543,1601,232,96,92,0.7034
0,flight_01_084727,3544,1592,235,96,92,0.7035
0,flight_01_084727,3545,1584,236,95,92,0.6951
0,flight_01_084727,3546,1575,240,95,92,0.684
0,flight_01_084727,3547,1567,246,94,92,0.6794
0,flight_01_084727,3548,1557,252,94,92,0.6808
0,flight_01_084727,3549,1548,253,93,92,0.6792
0,flight_01_084727,3550,1569,247,93,92,0.6709
0,flight_01_084727,3551,1585,266,94,92,0.6803
0,flight_01_084727,3552,1578,264,95,92,0.6925
0,flight_01_084727,3553,1569,267,95,93,0.6949
0,flight_01_084727,3554,1558,273,93,95,0.6702
0,flight_01_084727,3555,1551,265,93,94,0.6888
0,flight_01_084727,3556,1565,284,94,95,0.6757
0,flight_01_084727,3557,1559,297,96,95,0.671
0,flight_01_084727,3558,1553,290,97,96,0.7056
0,flight_01_084727,3559,1547,289,99,96,0.687
0,flight_01_084727,3560,1542,302,100,96,0.6774
0,flight_01_084727,3561,1531,298,102,97,0.6963
0,flight_01_084727,3562,1522,294,102,96,0.6983
0,flight_01_084727,3563,1511,297,101,97,0.6922
0,flight_01_084727,3564,1502,302,100,97,0.6879
0,flight_01_084727,3565,1496,295,100,97,0.6757
0,flight_01_084727,3566,1487,306,98,98,0.6671
0,flight_01_084727,3567,1444,308,98,98,0.6773
0,flight_01_084727,3568,1455,308,96,99,0.6746
0,flight_01_084727,3569,1437,312,96,99,0.6958
0,flight_01_084727,3570,1418,311,97,99,0.684
0,flight_01_084727,3571,1422,313,97,99,0.705
0,flight_01_084727,3572,1429,312,96,100,0.6856
0,flight_01_084727,3573,1438,313,94,100,0.6798
0,flight_01_084727,3574,1416,313,95,100,0.7111
0,flight_01_084727,3575,1422,303,94,100,0.6875
0,flight_01_084727,3576,1432,309,92,100,0.6871
0,flight_01_084727,3577,1415,311,91,100,0.6904
0,flight_01_084727,3578,1392,311,93,99,0.6931
0,flight_01_084727,3579,1392,310,94,99,0.6981
0,flight_01_084727,3580,1397,310,93,99,0.7013
0,flight_01_084727,3581,1401,300,91,99,0.6806
0,flight_01_084727,3582,1374,306,93,98,0.6865
0,flight_01_084727,3583,1373,307,94,97,0.7067
0,flight_01_084727,3584,1374,307,94,98,0.721
0,flight_01_084727,3585,1376,304,93,98,0.6964
0,flight_01_084727,3586,1378,304,92,99,0.6989
0,flight_01_084727,3587,1352,300,93,98,0.706
0,flight_01_084727,3588,1350,300,94,98,0.7094
0,flight_01_084727,3589,1348,300,95,98,0.7223
0,flight_01_084727,3590,1344,299,96,97,0.716
0,flight_01_084727,3591,1342,297,95,97,0.7202
0,flight_01_084727,3592,1341,296,95,98,0.7152
0,flight_01_084727,3593,1340,294,94,98,0.7077
0,flight_01_084727,3594,1338,293,93,98,0.7245
