seq_id,flight,frame_idx,x,y,w,h,conf
12,flight_01_084727,308,-1,740,130,106,0.7717
12,flight_01_084727,309,2,740,132,104,0.7794
12,flight_01_084727,310,7,738,135,101,0.7718
12,flight_01_084727,311,6,736,136,103,0.7927
12,flight_01_084727,312,5,734,137,104,0.8073
12,flight_01_084727,313,5,732,138,106,0.7878
12,flight_01_084727,314,4,728,137,108,0.7943
12,flight_01_084727,315,3,729,136,111,0.7804
12,flight_01_084727,316,1,728,136,114,0.7723
12,flight_01_084727,317,0,726,135,116,0.7742
12,flight_01_084727,318,0,725,135,118,0.7709
12,flight_01_084727,319,24,730,140,119,0.7812
12,flight_01_084727,320,21,731,143,120,0.8039
12,flight_01_084727,321,28,733,143,122,0.7945
12,flight_01_084727,322,33,739,143,126,0.7724
12,flight_01_084727,323,37,744,144,128,0.7956
12,flight_01_084727,324,29,722,147,129,0.7973
12,flight_01_084727,325,27,733,147,132,0.7885
12,flight_01_084727,326,16,713,150,133,0.7896
12,flight_01_084727,327,16,725,151,135,0.7822
12,flight_01_084727,328,16,735,153,137,0.7819
12,flight_01_084727,329,16,739,156,139,0.7901
12,flight_01_084727,330,15,742,159,140,0.7643
12,flight_01_084727,331,13,746,161,142,0.7618
12,flight_01_084727,332,13,720,163,142,0.7605
12,flight_01_084727,333,14,690,166,141,0.7771
12,flight_01_084727,334,13,702,168,142,0.7818
12,flight_01_084727,335,12,718,170,142,0.7818
12,flight_01_084727,336,13,684,172,142,0.7565
12,flight_01_084727,337,14,692,174,141,0.7587
12,flight_01_084727,338,12,704,175,143,0.7851
12,flight_01_084727,339,30,711,177,146,0.7637
12,flight_01_084727,340,16,725,178,147,0.7752
12,flight_01_084727,341,17,688,181,146,0.7315
12,flight_01_084727,342,14,693,183,147,0.7643
12,flight_01_084727,343,12,701,182,151,0.7443
12,flight_01_084727,344,11,655,185,148,0.7458
12,flight_01_084727,345,0,609,180,148,0.7546
12,flight_01_084727,346,-9,554,175,148,0.7983
12,flight_01_084727,347,18,560,184,139,0.7545
12,flight_01_084727,348,9,566,189,133,0.7882
12,flight_01_084727,349,4,562,191,129,0.8024
12,flight_01_084727,350,11,564,195,122,0.7622
12,flight_01_084727,351,4,562,197,119,0.8217
12,flight_01_084727,352,0,560,196,117,0.8175
12,flight_01_084727,353,-4,555,192,118,0.7878
12,flight_01_084727,354,3,558,194,113,0.7768
12,flight_01_084727,355,-2,552,190,113,0.8288
12,flight_01_084727,356,8,554,193,108,0.7816
12,flight_01_084727,357,4,555,196,104,0.8186
12,flight_01_084727,358,0,555,195,102,0.8426
12,flight_01_084727,359,-3,551,193,102,0.8431
12,flight_01_084727,360,-4,548,190,102,0.8058
12,flight_01_084727,361,11,548,193,97,0.7816
12,flight_01_084727,362,4,546,198,93,0.8164
12,flight_01_084727,363,-1,543,198,93,0.8318
12,flight_01_084727,364,0,541,198,92,0.84
12,flight_01_084727,365,-1,540,196,92,0.8465
12,flight_01_084727,366,0,539,195,94,0.8467
12,flight_01_084727,367,-2,534,193,94,0.837
12,flight_01_084727,368,6,533,194,94,0.8186
12,flight_01_084727,369,2,536,195,94,0.8451
12,flight_01_084727,370,2,532,197,92,0.8158
12,flight_01_084727,371,-4,527,194,94,0.8287
12,flight_01_084727,372,-4,524,191,96,0.8269
12,flight_01_084727,373,22,526,193,95,0.8173
12,flight_01_084727,374,23,525,194,95,0.8109
12,flight_01_084727,375,19,524,195,94,0.7969
12,flight_01_084727,376,21,526,196,93,0.7687
12,flight_01_084727,377,2,524,195,92,0.76
12,flight_01_084727,378,13,525,197,91,0.7323
12,flight_01_084727,379,-7,524,194,91,0.715
12,flight_01_084727,380,4,528,193,91,0.7552
12,flight_01_084727,381,-10,528,189,91,0.7136
12,flight_01_084727,382,3,530,190,89,0.769
12,flight_01_084727,383,-6,528,186,89,0.7077
12,flight_01_084727,384,8,532,189,87,0.6905
12,flight_01_084727,385,99,636,184,88,0.6686
12,flight_01_084727,386,168,639,178,93,0.7635
12,flight_01_084727,387,168,642,175,97,0.7926
12,flight_01_084727,388,174,646,171,99,0.8053
12,flight_01_084727,389,171,639,168,101,0.8035
12,flight_01_084727,390,170,642,167,103,0.8108
12,flight_01_084727,391,175,644,165,105,0.814
12,flight_01_084727,392,171,640,164,104,0.8241
12,flight_01_084727,393,174,643,163,104,0.8229
12,flight_01_084727,394,172,641,162,104,0.8265
12,flight_01_084727,395,170,640,161,104,0.829
12,flight_01_084727,396,169,640,160,104,0.826
12,flight_01_084727,397,171,643,160,104,0.8305
12,flight_01_084727,398,167,641,159,103,0.8306
12,flight_01_084727,399,167,640,159,103,0.8336
12,flight_01_084727,400,165,642,159,103,0.8308
12,flight_01_084727,401,164,641,159,103,0.8317
12,flight_01_084727,402,159,641,158,103,0.8313
12,flight_01_084727,403,157,640,157,103,0.8276
12,flight_01_084727,404,159,639,156,104,0.8283
12,flight_01_084727,405,156,637,156,104,0.8283
12,flight_01_084727,406,158,642,155,104,0.8354
12,flight_01_084727,407,156,640,155,104,0.8368
12,flight_01_084727,408,153,635,154,103,0.8318
12,flight_01_084727,409,156,642,154,103,0.8387
12,flight_01_084727,410,153,636,154,104,0.8334
12,flight_01_084727,411,154,639,154,103,0.8353
12,flight_01_084727,412,149,634,153,102,0.8319
12,flight_01_084727,413,151,636,153,102,0.8378
12,flight_01_084727,414,149,638,154,102,0.8312
12,flight_01_084727,415,146,635,154,101,0.8354
12,flight_01_084727,416,148,635,154,101,0.839
12,flight_01_084727,417,146,633,154,101,0.8376
12,flight_01_084727,418,146,634,154,101,0.8391
12,flight_01_084727,419,144,633,154,100,0.8406
12,flight_01_084727,420,140,631,155,100,0.8375
12,flight_01_084727,421,141,629,155,101,0.8399
12,flight_01_084727,422,140,630,155,101,0.843
12,flight_01_084727,423,140,627,155,101,0.8434
12,flight_01_084727,424,135,625,154,102,0.8394
12,flight_01_084727,425,134,629,155,101,0.8372
12,flight_01_084727,426,133,622,156,102,0.8463
12,flight_01_084727,427,131,626,156,101,0.8408
12,flight_01_084727,428,131,623,157,102,0.843
12,flight_01_084727,429,129,626,157,101,0.8424
12,flight_01_084727,430,129,623,158,101,0.8452
12,flight_01_084727,431,125,627,158,101,0.8462
12,flight_01_084727,432,124,624,158,102,0.8409
12,flight_01_084727,433,119,624,158,102,0.8461
12,flight_01_084727,434,115,623,158,103,0.8458
12,flight_01_084727,435,115,625,159,103,0.8515
12,flight_01_084727,436,113,628,159,103,0.8499
12,flight_01_084727,437,111,630,161,102,0.8369
12,flight_01_084727,438,106,632,162,101,0.8423
12,flight_01_084727,439,104,633,162,101,0.8508
12,flight_01_084727,440,100,634,163,101,0.8495
12,flight_01_084727,441,93,637,163,101,0.85
12,flight_01_084727,442,90,635,163,103,0.8452
12,flight_01_084727,443,87,639,163,102,0.8489
12,flight_01_084727,444,84,643,163,102,0.8539
12,flight_01_084727,445,80,643,164,102,0.8528
12,flight_01_084727,446,77,642,164,103,0.8517
12,flight_01_084727,447,72,648,165,102,0.8487
12,flight_01_084727,448,70,647,165,103,0.856
12,flight_01_084727,449,66,647,165,104,0.8506
12,flight_01_084727,450,59,649,166,103,0.8514
12,flight_01_084727,451,55,647,165,104,0.8533
12,flight_01_084727,452,53,653,167,104,0.85
12,flight_01_084727,453,49,651,168,105,0.8549
12,flight_01_084727,454,48,653,168,106,0.8592
12,flight_01_084727,455,45,652,169,108,0.855
12,flight_01_084727,456,45,654,169,109,0.8561
12,flight_01_084727,457,42,656,171,110,0.8599
12,flight_01_084727,458,38,654,171,112,0.8544
12,flight_01_084727,459,35,655,172,114,0.8585
12,flight_01_084727,460,25,657,175,114,0.8574
12,flight_01_084727,461,24,658,176,116,0.8573
12,flight_01_084727,462,22,657,176,118,0.8515
12,flight_01_084727,463,19,660,177,119,0.8619
12,flight_01_084727,464,13,663,179,119,0.8586
12,flight_01_084727,465,9,662,180,121,0.8576
12,flight_01_084727,466,10,666,181,121,0.8602
12,flight_01_084727,467,8,661,180,124,0.8486
12,flight_01_084727,468,16,661,179,126,0.8505
12,flight_01_084727,469,4,660,178,130,0.827
12,flight_01_084727,470,4,661,177,133,0.847
12,flight_01_084727,471,5,663,178,134,0.8557
12,flight_01_084727,472,0,667,176,136,0.8297
12,flight_01_084727,473,0,666,175,138,0.8479
12,flight_01_084727,474,0,668,174,140,0.8433
12,flight_01_084727,475,12,662,174,140,0.8308
12,flight_01_084727,476,32,658,174,141,0.82
12,flight_01_084727,477,11,686,175,145,0.8182
12,flight_01_084727,478,1,676,173,146,0.819
12,flight_01_084727,479,-3,672,170,148,0.83
12,flight_01_084727,480,-2,674,167,149,0.8019
12,flight_01_084727,481,9,671,169,147,0.8033
12,flight_01_084727,482,0,669,169,146,0.8348
12,flight_01_084727,483,10,664,171,145,0.8166
12,flight_01_084727,484,0,643,170,148,0.8192
12,flight_01_084727,485,12,676,171,149,0.8147
12,flight_01_084727,486,0,651,172,149,0.8261
12,flight_01_084727,487,-4,667,171,149,0.8184
12,flight_01_084727,488,-5,664,167,153,0.8033
12,flight_01_084727,489,-6,650,163,156,0.8059
12,flight_01_084727,490,98,620,164,154,0.7842
12,flight_01_084727,491,121,623,165,157,0.8329
12,flight_01_084727,492,129,624,160,160,0.7951
12,flight_01_084727,493,133,628,160,159,0.8158
12,flight_01_084727,494,123,634,161,159,0.8278
12,flight_01_084727,495,125,633,161,158,0.8148
12,flight_01_084727,496,107,635,162,157,0.821
12,flight_01_084727,497,113,631,161,158,0.8334
12,flight_01_084727,498,122,638,164,155,0.8139
12,flight_01_084727,499,110,640,164,156,0.8336
12,flight_01_084727,500,97,640,164,155,0.8286
12,flight_01_084727,501,104,638,163,155,0.8334
12,flight_01_084727,502,92,639,163,154,0.8257
12,flight_01_084727,503,97,635,161,155,0.8306
12,flight_01_084727,504,101,633,161,157,0.8395
12,flight_01_084727,505,85,637,164,154,0.8205
12,flight_01_084727,506,94,635,162,156,0.8317
12,flight_01_084727,507,75,639,163,156,0.8355
12,flight_01_084727,508,86,639,161,157,0.8371
12,flight_01_084727,509,77,636,165,157,0.8408
12,flight_01_084727,510,71,638,166,157,0.8428
12,flight_01_084727,511,72,645,167,157,0.8454
12,flight_01_084727,512,44,648,168,156,0.8366
12,flight_01_084727,513,51,647,164,158,0.8326
12,flight_01_084727,514,56,656,165,157,0.8325
12,flight_01_084727,515,54,658,167,157,0.8328
12,flight_01_084727,516,28,657,166,160,0.8303
12,flight_01_084727,517,30,660,165,160,0.8442
12,flight_01_084727,518,40,667,166,158,0.8359
12,flight_01_084727,519,15,672,165,158,0.8307
12,flight_01_084727,520,10,652,163,163,0.8345
12,flight_01_084727,521,10,670,165,160,0.8392
12,flight_01_084727,522,8,679,165,159,0.8474
12,flight_01_084727,523,8,682,165,158,0.8487
12,flight_01_084727,524,4,689,164,159,0.8375
12,flight_01_084727,525,9,661,166,157,0.8304
12,flight_01_084727,526,-7,707,160,157,0.7838
12,flight_01_084727,527,0,682,159,155,0.8337
12,flight_01_084727,528,4,645,159,158,0.8373
12,flight_01_084727,529,7,647,160,159,0.8504
12,flight_01_084727,530,5,650,161,161,0.8443
12,flight_01_084727,531,5,650,161,164,0.8311
12,flight_01_084727,532,4,646,160,167,0.814
12,flight_01_084727,533,1,640,157,171,0.7633
12,flight_01_084727,534,0,556,154,174,0.7476
12,flight_01_084727,535,-3,550,152,178,0.7395
12,flight_01_084727,536,-3,617,146,185,0.7377
12,flight_01_084727,537,11,704,147,180,0.718
12,flight_01_084727,538,121,839,152,177,0.647
12,flight_01_084727,539,195,881,156,175,0.7121
12,flight_01_084727,540,188,885,157,174,0.7807
12,flight_01_084727,541,179,890,158,174,0.7618
12,flight_01_084727,542,172,898,162,172,0.7509
12,flight_01_084727,543,157,899,165,172,0.753
12,flight_01_084727,544,115,903,171,169,0.7355
12,flight_01_084727,545,110,904,177,168,0.7557
12,flight_01_084727,546,99,906,183,168,0.7701
12,flight_01_084727,547,89,901,187,169,0.7802
12,flight_01_084727,548,74,904,191,169,0.7738
12,flight_01_084727,549,69,908,193,169,0.7761
12,flight_01_084727,550,61,905,195,170,0.7907
12,flight_01_084727,551,57,910,198,169,0.783
12,flight_01_084727,552,43,907,202,169,0.7816
12,flight_01_084727,553,27,914,208,167,0.7155
12,flight_01_084727,554,15,912,213,167,0.7588
12,flight_01_084727,555,59,913,216,164,0.7487
12,flight_01_084727,556,49,914,221,161,0.7468
12,flight_01_084727,557,174,916,222,158,0.7325
12,flight_01_084727,558,153,915,222,159,0.7824
12,flight_01_084727,559,184,913,222,159,0.7847
12,flight_01_084727,560,191,911,225,159,0.78
12,flight_01_084727,561,171,916,226,158,0.7668
12,flight_01_084727,562,170,915,226,158,0.7833
12,flight_01_084727,563,154,921,229,156,0.7539
12,flight_01_084727,564,166,925,235,153,0.751
12,flight_01_084727,565,181,890,239,152,0.7623
12,flight_01_084727,566,178,908,238,154,0.7695
12,flight_01_084727,567,169,917,244,152,0.7525
12,flight_01_084727,568,164,920,245,152,0.7759
12,flight_01_084727,569,186,923,251,150,0.756
12,flight_01_084727,570,192,915,250,151,0.7611
12,flight_01_084727,571,177,921,251,151,0.7615
12,flight_01_084727,572,162,922,250,151,0.7646
12,flight_01_084727,573,179,925,250,150,0.7678
12,flight_01_084727,574,198,928,251,149,0.7076
12,flight_01_084727,575,185,933,254,147,0.6908
12,flight_01_084727,576,206,930,257,146,0.6952
12,flight_01_084727,577,234,920,255,148,0.6771
12,flight_01_084727,578,179,926,258,147,0.6808
12,flight_01_084727,579,241,922,256,148,0.6607
12,flight_01_084727,580,182,925,258,149,0.678
12,flight_01_084727,581,181,920,259,150,0.6741
12,flight_01_084727,582,283,917,254,153,0.6449
12,flight_01_084727,583,323,920,255,153,0.7007
12,flight_01_084727,584,311,927,258,152,0.6778
12,flight_01_084727,585,373,932,261,149,0.6773
12,flight_01_084727,586,424,879,261,152,0.6955
12,flight_01_084727,587,426,883,260,155,0.6996
12,flight_01_084727,588,425,886,260,156,0.7149
12,flight_01_084727,589,425,889,260,157,0.7067
12,flight_01_084727,590,429,888,258,160,0.6728
12,flight_01_084727,591,433,884,255,163,0.6729
12,flight_01_084727,592,430,885,252,166,0.6857
12,flight_01_084727,593,433,885,249,170,0.6708
12,flight_01_084727,594,425,885,249,172,0.7011
12,flight_01_084727,595,417,764,248,172,0.6885
12,flight_01_084727,596,439,665,247,174,0.6621
12,flight_01_084727,597,420,673,244,181,0.6654
12,flight_01_084727,598,396,680,240,186,0.7107
12,flight_01_084727,599,417,679,239,191,0.7166
12,flight_01_084727,600,429,682,241,192,0.721
12,flight_01_084727,601,397,692,238,197,0.7186
12,flight_01_084727,602,412,689,238,198,0.72
12,flight_01_084727,603,344,738,237,200,0.6896
12,flight_01_084727,604,307,736,243,199,0.703
12,flight_01_084727,605,349,726,241,202,0.738
12,flight_01_084727,606,380,685,239,205,0.7546
12,flight_01_084727,607,396,687,241,207,0.7444
12,flight_01_084727,608,374,700,236,214,0.6999
12,flight_01_084727,609,378,694,233,219,0.7359
12,flight_01_084727,610,385,686,230,222,0.7418
12,flight_01_084727,611,377,695,226,225,0.7032
12,flight_01_084727,612,382,695,224,228,0.7514
12,flight_01_084727,613,386,669,224,231,0.7546
12,flight_01_084727,614,384,684,227,228,0.7486
12,flight_01_084727,615,371,697,225,228,0.7493
12,flight_01_084727,616,378,697,226,229,0.7708
12,flight_01_084727,617,384,670,225,232,0.7537
12,flight_01_084727,618,360,724,225,231,0.7436
12,flight_01_084727,619,383,703,226,234,0.7633
12,flight_01_084727,620,378,700,226,235,0.7206
12,flight_01_084727,621,377,700,226,237,0.7498
12,flight_01_084727,622,373,697,225,240,0.7358
12,flight_01_084727,623,401,688,227,242,0.7402
12,flight_01_084727,624,360,704,230,242,0.7585
12,flight_01_084727,625,367,689,233,242,0.7631
12,flight_01_084727,626,356,702,233,243,0.7603
12,flight_01_084727,627,380,688,236,246,0.742
12,flight_01_084727,628,359,708,238,248,0.7539
12,flight_01_084727,629,358,702,237,248,0.7554
12,flight_01_084727,630,348,707,238,250,0.7461
12,flight_01_084727,631,353,704,239,250,0.7732
12,flight_01_084727,632,319,749,239,250,0.7299
12,flight_01_084727,633,344,706,239,252,0.7672
12,flight_01_084727,634,351,702,242,250,0.7566
12,flight_01_084727,635,331,741,241,250,0.7423
12,flight_01_084727,636,346,720,240,252,0.7482
12,flight_01_084727,637,320,705,237,255,0.7331
12,flight_01_084727,638,347,703,242,251,0.7507
