t_rel,epoch,packet_bytes,sim_time,pos_x,pos_y,pos_z,att_x,att_y,att_z,att_w,vel_x,vel_y,vel_z,gyro_pitch,gyro_roll,gyro_yaw,in_throttle,in_yaw,in_pitch,in_roll,batt_voltage,batt_pct,armed,motor_0,motor_1,motor_2,motor_3
-0.340858,1780552214.749952,97,1.1199992895126343,606.0999755859375,1.7123874425888062,523.4000854492188,-0.0007655887166038156,0.2603326737880707,0.00017147469043266028,-0.9655187726020813,4.418623211677186e-05,-2.602487802505493e-05,-0.00013671199849341065,-0.20853976905345917,0.02322820946574211,0.010293202474713326,-0.9960918426513672,0.003422982757911086,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340831,1780552214.749979,97,1.1299992799758911,606.0999755859375,1.7123873233795166,523.4000854492188,-0.0007643596618436277,0.26032593846321106,0.0001726711925584823,-0.9655205607414246,4.5652348489966244e-05,-2.572685480117798e-05,-0.00013324199244379997,-0.20831698179244995,0.023036513477563858,-0.0037355278618633747,-0.9960918426513672,0.003422982757911086,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340804,1780552214.750006,97,1.139999270439148,606.0999755859375,1.712387204170227,523.4000854492188,-0.0007632368360646069,0.26031914353370667,0.0001739601430017501,-0.965522289276123,4.595009522745386e-05,-2.590566873550415e-05,-0.00013270304771140218,-0.2077593356370926,0.022117050364613533,-0.003356387373059988,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340774,1780552214.750036,97,1.1499992609024048,606.0999755859375,1.7123870849609375,523.4000854492188,-0.0007626822334714234,0.2603188157081604,0.00017547696188557893,-0.9655224084854126,5.244005296844989e-05,-2.6732683181762695e-05,-0.00011543282744241878,-0.19888462126255035,0.012366199865937233,-0.0411548987030983,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340745,1780552214.750065,97,1.1599992513656616,606.0999755859375,1.712386965751648,523.4000854492188,-0.0007626560982316732,0.2603182792663574,0.00017742079216986895,-0.9655225276947021,5.3768279030919075e-05,-2.755969762802124e-05,-0.0001127308642026037,-0.195989191532135,0.008023661561310291,-0.0393374003469944,-0.9960918426513672,-0.015158924274146557,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340716,1780552214.750094,97,1.1699992418289185,606.0999755859375,1.7123868465423584,523.4000854492188,-0.0007656820234842598,0.2603522837162018,0.0001805708889150992,-0.9655133485794067,8.85728804860264e-05,-3.197789192199707e-05,-1.988520671147853e-05,-0.14821316301822662,-0.04426588863134384,-0.2425602227449417,-0.9960918426513672,-0.018092909827828407,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340687,1780552214.750124,97,1.1799992322921753,606.0999755859375,1.7123867273330688,523.4000854492188,-0.0007721094880253077,0.26039183139801025,0.0001862231729319319,-0.9655027985572815,0.00010224618745269254,-3.7223100662231445e-05,1.219758178194752e-05,-0.12365924566984177,-0.07733169198036194,-0.27152755856513977,-0.9960918426513672,-0.018092909827828407,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340656,1780552214.750154,97,1.1899992227554321,606.0999755859375,1.7123874425888062,523.4000854492188,-0.0007734746905043721,0.2604289650917053,0.00017506156291346997,-0.9654927849769592,3.1462426704820246e-05,-1.5944242477416992e-05,-3.6835896025877446e-05,-0.135419100522995,0.05395543575286865,-0.2730349600315094,-0.9960918426513672,-0.019070906564593315,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.340626,1780552214.750184,97,1.199999213218689,606.0999755859375,1.7123881578445435,523.4000854492188,-0.000773706182371825,0.2604692280292511,0.0001607755257282406,-0.9654818177223206,2.014562051044777e-05,-1.0922551155090332e-05,-3.990255208918825e-05,-0.13598909974098206,0.0782543495297432,-0.29469242691993713,-0.9960918426513672,-0.019070906564593315,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.336169,1780552214.754642,97,1.2099992036819458,606.0999755859375,1.7123897075653076,523.4000854492188,-0.0007590368622913957,0.2605108618736267,0.00016889114340301603,-0.9654706120491028,0.0001579336530994624,-5.938112735748291e-05,-5.3908228437649086e-05,-0.2556236982345581,-0.10063773393630981,-0.3031172752380371,-0.9960918426513672,-0.01711491495370865,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.319337,1780552214.771473,97,1.2199991941452026,606.0999755859375,1.7123864889144897,523.4000854492188,-0.0007639696705155075,0.2605479955673218,0.00017677954747341573,-0.9654605984687805,0.0001128436197177507,-0.00034518539905548096,2.952412614831701e-06,-0.13922348618507385,-0.0898750051856041,-0.25662174820899963,-0.9960918426513672,-0.0014669930096715689,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.318354,1780552214.772456,97,1.2299991846084595,606.0999755859375,1.7123862504959106,523.4000854492188,-0.0007678658002987504,0.26055026054382324,0.00018234449089504778,-0.9654600024223328,6.989394023548812e-05,-3.4593045711517334e-05,-8.251842518802732e-05,-0.1717478483915329,-0.03224944695830345,-0.051118165254592896,-0.9960918426513672,-0.0014669930096715689,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.3027,1780552214.78811,97,1.2399991750717163,606.0999755859375,1.7123868465423584,523.4000854492188,-0.0007631636108271778,0.2605516016483307,0.00016776399570517242,-0.9654596447944641,-1.203035208163783e-05,-7.048249244689941e-06,-0.00015015769167803228,-0.2020581066608429,0.13182301819324493,-0.06571438163518906,-0.9960918426513672,-0.0014669930096715689,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.301704,1780552214.789106,97,1.2499991655349731,606.0999755859375,1.7123867273330688,523.4000854492188,-0.0007626198348589242,0.26055610179901123,0.00016704278823453933,-0.9654584527015686,4.581852408591658e-05,-2.3521482944488525e-05,-0.00010802124597830698,-0.1914578080177307,0.025446519255638123,-0.07168072462081909,-0.9960918426513672,-0.0014669930096715689,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.286052,1780552214.804758,97,1.25999915599823,606.0999755859375,1.7123866081237793,523.4000854492188,-0.0007632209453731775,0.2605598270893097,0.00016894936561584473,-0.9654574394226074,5.6851262343116105e-05,-2.7902424335479736e-05,-0.00010039494372904301,-0.18809619545936584,0.0026607122272253036,-0.06444810330867767,-0.9960918426513672,-0.0014669930096715689,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.269544,1780552214.821266,97,1.2699991464614868,606.0999755859375,1.7123864889144897,523.4000854492188,-0.0007640276453457773,0.2605634033679962,0.00017135309462901205,-0.965456485748291,5.895207141293213e-05,-2.872943878173828e-05,-9.900818986352533e-05,-0.18754440546035767,-0.0016237800009548664,-0.06308858096599579,-0.9960918426513672,-0.0004889977863058448,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.268559,1780552214.822252,97,1.2799991369247437,606.0999755859375,1.7123863697052002,523.4000854492188,-0.0007646890007890761,0.26056480407714844,0.00017378234770148993,-0.9654561281204224,5.721793058910407e-05,-2.863258123397827e-05,-0.0001044782911776565,-0.19038495421409607,0.0007559165242128074,-0.05022504925727844,-0.9960918426513672,-0.0004889977863058448,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.252579,1780552214.838231,97,1.2899991273880005,606.0999755859375,1.7123862504959106,523.4000854492188,-0.0007651824271306396,0.26056626439094543,0.00017609044152777642,-0.9654557108879089,5.6865570513764396e-05,-2.837926149368286e-05,-0.00010533329623285681,-0.1913423091173172,0.0020264391787350178,-0.05076346918940544,-0.9960918426513672,-0.0004889977863058448,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.251191,1780552214.839619,97,1.2999991178512573,606.0999755859375,1.712386131286621,523.4000854492188,-0.0007656510570086539,0.2605677545070648,0.0001783769839676097,-0.9654552936553955,5.6792043324094266e-05,-2.8342008590698242e-05,-0.00010547682177275419,-0.19148996472358704,0.0022575510665774345,-0.05084783956408501,-0.9960918426513672,-0.0004889977863058448,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.235544,1780552214.855266,97,1.3099991083145142,606.0999755859375,1.7123860120773315,523.4000854492188,-0.0007661152631044388,0.2605692446231842,0.00018066042684949934,-0.9654548764228821,5.678109300788492e-05,-2.833455801010132e-05,-0.00010550307342782617,-0.191517174243927,0.002294585108757019,-0.05085672065615654,-0.9960918426513672,-0.0004889977863058448,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.217256,1780552214.873555,97,1.319999098777771,606.0999755859375,1.712385892868042,523.4000854492188,-0.0007665791781619191,0.2605707347393036,0.0001829442917369306,-0.9654544591903687,5.678530578734353e-05,-2.833455801010132e-05,-0.00010551292507443577,-0.19153186678886414,0.0022928884718567133,-0.05084770917892456,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.217177,1780552214.873634,97,1.3299990892410278,606.0999755859375,1.7123866081237793,523.4000854492188,-0.0007608240121044219,0.2605680823326111,0.00016748961934354156,-0.965455174446106,-1.8893340893555433e-05,-5.155801773071289e-06,-0.00016533616872038692,-0.2114042043685913,0.14529107511043549,-0.0432002954185009,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.187477,1780552214.903333,97,1.3399990797042847,606.0999755859375,1.7123864889144897,523.4000854492188,-0.0007594536291435361,0.2605684995651245,0.00016621159738861024,-0.9654550552368164,4.016716775367968e-05,-2.2195279598236084e-05,-0.00012188243272248656,-0.19977183640003204,0.03598279133439064,-0.048128072172403336,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.18178,1780552214.90903,97,1.3499990701675415,606.0999755859375,1.7123863697052002,523.4000854492188,-0.00075926398858428,0.26056811213493347,0.00016762006271164864,-0.965455174446106,5.14344937982969e-05,-2.668052911758423e-05,-0.00011404707765905187,-0.19627496600151062,0.01266773696988821,-0.04070986062288284,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.18077,1780552214.91004,97,1.3599990606307983,606.0999755859375,1.7123862504959106,523.4000854492188,-0.0007592872716486454,0.2605675756931305,0.0001695372338872403,-0.9654552936553955,5.358066118787974e-05,-2.7529895305633545e-05,-0.00011262039333814755,-0.1956978291273117,0.008282490074634552,-0.039324358105659485,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.160097,1780552214.930713,97,1.3699990510940552,606.0999755859375,1.712386131286621,523.4000854492188,-0.0007593499612994492,0.2605670094490051,0.00017155168461613357,-0.9654554724693298,5.39901084266603e-05,-2.7686357498168945e-05,-0.00011235856800340116,-0.1955995410680771,0.007451274432241917,-0.039054278284311295,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.158742,1780552214.932068,97,1.379999041557312,606.0999755859375,1.7123860120773315,523.4000854492188,-0.0007594189955852926,0.2605664134025574,0.0001735850382829085,-0.9654556512832642,5.406994023360312e-05,-2.7723610401153564e-05,-0.00011231951066292822,-0.19559404253959656,0.007294984068721533,-0.038994334638118744,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.157674,1780552214.933136,97,1.3899990320205688,606.0999755859375,1.712385892868042,523.4000854492188,-0.0007594890776090324,0.2605658173561096,0.00017562208813615143,-0.9654558300971985,5.408342622104101e-05,-2.7731060981750488e-05,-0.00011231547978240997,-0.195594921708107,0.007268537767231464,-0.03897862136363983,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.143532,1780552214.947278,97,1.3999990224838257,606.0999755859375,1.7123857736587524,523.4000854492188,-0.0007595609058625996,0.26056522130966187,0.00017766107339411974,-0.9654560089111328,5.409143341239542e-05,-2.7738511562347412e-05,-0.00011232039832975715,-0.19560536742210388,0.007257972378283739,-0.03897206112742424,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.142686,1780552214.948124,97,1.4099990129470825,606.0999755859375,1.712385654449463,523.4000854492188,-0.0007596327923238277,0.2605645954608917,0.0001797013683244586,-0.9654560685157776,5.4096701205708086e-05,-2.7731060981750488e-05,-0.00011232862016186118,-0.19561785459518433,0.007252427749335766,-0.03895930200815201,-0.9960918426513672,0.0004889973206445575,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.126882,1780552214.963928,97,1.4199990034103394,606.0999755859375,1.7123855352401733,523.4000854492188,-0.0007597057265229523,0.26056399941444397,0.0001817431184463203,-0.9654562473297119,5.410147423390299e-05,-2.7731060981750488e-05,-0.00011232952238060534,-0.19561947882175446,0.007241612300276756,-0.038947202265262604,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.110173,1780552214.980637,97,1.4299989938735962,606.0999755859375,1.7123854160308838,523.4000854492188,-0.0007596869254484773,0.26056233048439026,0.00018375058425590396,-0.9654567241668701,5.303193029249087e-05,-2.7604401111602783e-05,-0.00011521043779794127,-0.19710756838321686,0.008850612677633762,-0.032635755836963654,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.109207,1780552214.981603,97,1.439998984336853,606.0999755859375,1.7123852968215942,523.4000854492188,-0.0007595805800519884,0.26056069135665894,0.0001856883754953742,-0.9654571413993835,5.2814830269198865e-05,-2.746284008026123e-05,-0.00011566529428819194,-0.1975950002670288,0.009566085413098335,-0.03292432054877281,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.093594,1780552214.997217,97,1.4499989748001099,606.0999755859375,1.7123855352401733,523.4000854492188,-0.000757519796025008,0.2605575621128082,0.0001721317385090515,-0.9654580950737,-6.155493611004204e-05,1.8648803234100342e-05,-0.00016650103498250246,-0.17177551984786987,0.2078382670879364,-0.01858220063149929,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.092021,1780552214.99879,97,1.4599989652633667,606.0999755859375,1.7123855352401733,523.4000854492188,-0.0007561700767837465,0.2605571746826172,0.00016919847985263914,-0.9654580950737,3.118488530162722e-05,-1.9632279872894287e-05,-0.0001260437275050208,-0.1978214979171753,0.050162095576524734,-0.04474848136305809,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.076884,1780552215.013927,97,1.4699989557266235,606.0999755859375,1.7123854160308838,523.4000854492188,-0.0007557918434031308,0.26055583357810974,0.0001701918663457036,-0.9654585719108582,4.867366442340426e-05,-2.5935471057891846e-05,-0.00011780456406995654,-0.19786135852336884,0.01748906448483467,-0.03531676158308983,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.060133,1780552215.030678,97,1.4799989461898804,606.0999755859375,1.7123852968215942,523.4000854492188,-0.0007556171040050685,0.2605542242527008,0.00017193291569128633,-0.965458869934082,5.1975639507872984e-05,-2.714991569519043e-05,-0.00011617063137236983,-0.19775615632534027,0.011245188303291798,-0.033481165766716,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.059244,1780552215.031566,97,1.4899989366531372,606.0999755859375,1.7123851776123047,523.4000854492188,-0.0007554835174232721,0.26055264472961426,0.00017381653015036136,-0.965459406375885,5.260055331746116e-05,-2.7373433113098145e-05,-0.00011585706670302898,-0.19772788882255554,0.010054778307676315,-0.03311716765165329,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.04354,1780552215.047271,97,1.499998927116394,606.0999755859375,1.712388038635254,523.4000854492188,-0.0007553293835371733,0.2605510354042053,0.00017567579925525934,-0.9654598236083984,4.3947155063506216e-05,-4.647672176361084e-05,-0.00010617790394462645,-0.17418219149112701,0.0139406006783247,-0.03359316661953926,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.042531,1780552215.048279,97,1.5099989175796509,606.0999755859375,1.7123879194259644,523.4000854492188,-0.0007555262418463826,0.260549396276474,0.00017735545407049358,-0.9654602408409119,5.1164653996238485e-05,-2.7179718017578125e-05,-0.00011438624642323703,-0.19474846124649048,0.0108402194455266,-0.032827723771333694,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.026798,1780552215.064012,97,1.5199989080429077,606.0999755859375,1.7123878002166748,523.4000854492188,-0.0007554386393167078,0.26054778695106506,0.00017922440019901842,-0.9654606580734253,5.245314969215542e-05,-2.7373433113098145e-05,-0.00011542827996890992,-0.19704686105251312,0.009904126636683941,-0.03298311308026314,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.010138,1780552215.080673,97,1.5299988985061646,606.0999755859375,1.7123876810073853,523.4000854492188,-0.0007553144241683185,0.26054617762565613,0.00018113321857526898,-0.9654610753059387,5.2691339078592137e-05,-2.7418136596679688e-05,-0.00011554953380255029,-0.19737008213996887,0.009663558565080166,-0.03296738490462303,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
-0.009283,1780552215.081527,97,1.5399988889694214,606.0999755859375,1.7123879194259644,523.4000854492188,-0.0007532443851232529,0.2605430483818054,0.00016756846162024885,-0.9654620289802551,-6.158999167382717e-05,1.8656253814697266e-05,-0.00016633092309348285,-0.17153799533843994,0.2077569216489792,-0.018564466387033463,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
0.006625,1780552215.097436,97,1.5499988794326782,606.0999755859375,1.7123879194259644,523.4000854492188,-0.0007518873317167163,0.2605426609516144,0.0001646309538045898,-0.9654620289802551,3.116520383628085e-05,-1.9624829292297363e-05,-0.00012586417142301798,-0.19757774472236633,0.050053369253873825,-0.04473055526614189,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
0.007672,1780552215.098483,97,1.559998869895935,606.0999755859375,1.7123878002166748,523.4000854492188,-0.00075150141492486,0.26054129004478455,0.00016562013479415327,-0.9654623866081238,4.865218579652719e-05,-2.5920569896697998e-05,-0.0001176197110908106,-0.19760620594024658,0.017376530915498734,-0.03528990596532822,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
0.023223,1780552215.114034,97,1.569998860359192,606.0999755859375,1.7123876810073853,523.4000854492188,-0.0007513197488151491,0.2605397403240204,0.00016735678946133703,-0.9654629230499268,5.195167614147067e-05,-2.7142465114593506e-05,-0.00011598367564147338,-0.19749630987644196,0.011134615167975426,-0.03345486894249916,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
0.039921,1780552215.130731,97,1.5799988508224487,606.0999755859375,1.7123875617980957,523.4000854492188,-0.0007511791191063821,0.26053810119628906,0.0001692367804935202,-0.9654632210731506,5.2583389333449304e-05,-2.7358531951904297e-05,-0.00011566741159185767,-0.19746993482112885,0.009932387620210648,-0.03309103846549988,-0.9960918426513672,0.0009779948741197586,0.0014684282941743731,-0.003426333423703909,1.0,0.0,1,1194.4605712890625,1194.4605712890625,1194.4605712890625,1194.4605712890625
